first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
20/06/2021,26/06/2021,40-44,Not Binary,241,0,0
20/06/2021,26/06/2021,40-44,Women,7558,23,0
20/06/2021,26/06/2021,45-49,Men,7761,24,0
20/06/2021,26/06/2021,45-49,Not Binary,206,0,0
20/06/2021,26/06/2021,45-49,Women,8377,41,0
20/06/2021,26/06/2021,50-54,Men,6620,27,0
20/06/2021,26/06/2021,50-54,Not Binary,182,0,0
20/06/2021,26/06/2021,50-54,Women,7119,18,0
20/06/2021,26/06/2021,55-59,Men,5276,20,0
20/06/2021,26/06/2021,55-59,Not Binary,154,0,0
20/06/2021,26/06/2021,55-59,Women,6141,17,0
20/06/2021,26/06/2021,60-64,Men,4594,22,0
20/06/2021,26/06/2021,60-64,Not Binary,158,0,0
20/06/2021,26/06/2021,60-64,Women,5764,27,0
20/06/2021,26/06/2021,65-69,Men,3954,18,0
20/06/2021,26/06/2021,65-69,Not Binary,89,0,0
20/06/2021,26/06/2021,65-69,Women,4465,0,0
20/06/2021,26/06/2021,70-74,Men,2973,16,0
20/06/2021,26/06/2021,70-74,Not Binary,96,0,0
20/06/2021,26/06/2021,70-74,Women,3228,15,0
20/06/2021,26/06/2021,75-79,Men,1372,0,0
20/06/2021,26/06/2021,75-79,Not Binary,24,0,0
20/06/2021,26/06/2021,75-79,Women,1459,0,0
20/06/2021,26/06/2021,80+,Men,1273,0,0
20/06/2021,26/06/2021,80+,Not Binary,33,0,0
20/06/2021,26/06/2021,80+,Women,2347,0,0
20/06/2021,26/06/2021,NULL,Men,2490,0,0
20/06/2021,26/06/2021,NULL,Not Binary,3152,0,0
20/06/2021,26/06/2021,NULL,Women,3374,0,0
27/06/2021,03/07/2021,0-19,Men,39851,393,0
27/06/2021,03/07/2021,0-19,Not Binary,1771,0,0
27/06/2021,03/07/2021,0-19,Women,44688,518,0
27/06/2021,03/07/2021,20-24,Men,7348,28,0
27/06/2021,03/07/2021,20-24,Not Binary,303,0,0
27/06/2021,03/07/2021,20-24,Women,8835,38,0
27/06/2021,03/07/2021,25-29,Men,7483,31,0
27/06/2021,03/07/2021,25-29,Not Binary,281,0,0
27/06/2021,03/07/2021,25-29,Women,9121,22,0
27/06/2021,03/07/2021,30-34,Men,8811,25,0
27/06/2021,03/07/2021,30-34,Not Binary,308,0,0
27/06/2021,03/07/2021,30-34,Women,9869,35,0
27/06/2021,03/07/2021,35-39,Men,8755,38,0
27/06/2021,03/07/2021,35-39,Not Binary,264,0,0
27/06/2021,03/07/2021,35-39,Women,9908,68,0
27/06/2021,03/07/2021,40-44,Men,9038,42,0
27/06/2021,03/07/2021,40-44,Not Binary,228,0,0
27/06/2021,03/07/2021,40-44,Women,10375,70,0
27/06/2021,03/07/2021,45-49,Men,9316,32,0
27/06/2021,03/07/2021,45-49,Not Binary,220,0,0
27/06/2021,03/07/2021,45-49,Women,10478,67,0
27/06/2021,03/07/2021,50-54,Men,7622,30,0
27/06/2021,03/07/2021,50-54,Not Binary,224,0,0
27/06/2021,03/07/2021,50-54,Women,9116,36,0
27/06/2021,03/07/2021,55-59,Men,6251,39,0
27/06/2021,03/07/2021,55-59,Not Binary,167,0,0
27/06/2021,03/07/2021,55-59,Women,8045,42,0
27/06/2021,03/07/2021,60-64,Men,5672,41,0
27/06/2021,03/07/2021,60-64,Not Binary,171,0,0
27/06/2021,03/07/2021,60-64,Women,7524,49,0
27/06/2021,03/07/2021,65-69,Men,4995,30,0
27/06/2021,03/07/2021,65-69,Not Binary,117,0,0
27/06/2021,03/07/2021,65-69,Women,5990,32,0
27/06/2021,03/07/2021,70-74,Men,3941,32,0
27/06/2021,03/07/2021,70-74,Not Binary,128,0,0
27/06/2021,03/07/2021,70-74,Women,4647,34,0
27/06/2021,03/07/2021,75-79,Men,1936,15,0
27/06/2021,03/07/2021,75-79,Not Binary,65,0,0
27/06/2021,03/07/2021,75-79,Women,2404,0,0
27/06/2021,03/07/2021,80+,Men,2856,0,0
27/06/2021,03/07/2021,80+,Not Binary,62,0,0
27/06/2021,03/07/2021,80+,Women,6573,15,0
27/06/2021,03/07/2021,NULL,Men,2439,0,0
27/06/2021,03/07/2021,NULL,Not Binary,3027,0,0
27/06/2021,03/07/2021,NULL,Women,3113,0,0
04/07/2021,10/07/2021,0-19,Men,50284,626,0
04/07/2021,10/07/2021,0-19,Not Binary,2047,26,0
04/07/2021,10/07/2021,0-19,Women,59591,741,0
04/07/2021,10/07/2021,20-24,Men,8458,72,0
04/07/2021,10/07/2021,20-24,Not Binary,309,0,0
04/07/2021,10/07/2021,20-24,Women,10602,76,0
04/07/2021,10/07/2021,25-29,Men,8835,61,0
04/07/2021,10/07/2021,25-29,Not Binary,340,0,0
04/07/2021,10/07/2021,25-29,Women,11021,68,0
04/07/2021,10/07/2021,30-34,Men,10527,69,0
04/07/2021,10/07/2021,30-34,Not Binary,451,0,0
04/07/2021,10/07/2021,30-34,Women,12258,61,0
04/07/2021,10/07/2021,35-39,Men,10959,85,0
04/07/2021,10/07/2021,35-39,Not Binary,352,0,0
04/07/2021,10/07/2021,35-39,Women,12873,110,0
04/07/2021,10/07/2021,40-44,Men,11028,94,0
04/07/2021,10/07/2021,40-44,Not Binary,322,0,0
04/07/2021,10/07/2021,40-44,Women,13208,111,0
04/07/2021,10/07/2021,45-49,Men,10892,95,0
04/07/2021,10/07/2021,45-49,Not Binary,251,0,0
04/07/2021,10/07/2021,45-49,Women,13002,113,0
04/07/2021,10/07/2021,50-54,Men,8489,69,0
04/07/2021,10/07/2021,50-54,Not Binary,254,0,0
04/07/2021,10/07/2021,50-54,Women,11063,80,0
04/07/2021,10/07/2021,55-59,Men,6865,48,0
04/07/2021,10/07/2021,55-59,Not Binary,222,0,0
04/07/2021,10/07/2021,55-59,Women,9509,70,0
04/07/2021,10/07/2021,60-64,Men,6227,59,0
04/07/2021,10/07/2021,60-64,Not Binary,162,0,0
04/07/2021,10/07/2021,60-64,Women,8898,57,0
04/07/2021,10/07/2021,65-69,Men,5373,58,0
04/07/2021,10/07/2021,65-69,Not Binary,150,0,0
04/07/2021,10/07/2021,65-69,Women,7487,67,0
04/07/2021,10/07/2021,70-74,Men,4711,49,0
04/07/2021,10/07/2021,70-74,Not Binary,145,0,0
04/07/2021,10/07/2021,70-74,Women,6188,59,0
04/07/2021,10/07/2021,75-79,Men,2379,23,0
04/07/2021,10/07/2021,75-79,Not Binary,78,0,0
04/07/2021,10/07/2021,75-79,Women,3327,24,0
04/07/2021,10/07/2021,80+,Men,3906,26,0
04/07/2021,10/07/2021,80+,Not Binary,56,0,0
04/07/2021,10/07/2021,80+,Women,9158,36,0
04/07/2021,10/07/2021,NULL,Men,2112,0,0
04/07/2021,10/07/2021,NULL,Not Binary,1505,0,0
04/07/2021,10/07/2021,NULL,Women,2472,0,0
11/07/2021,17/07/2021,0-19,Men,59461,993,0
11/07/2021,17/07/2021,0-19,Not Binary,2460,37,0
11/07/2021,17/07/2021,0-19,Women,68514,1056,0
11/07/2021,17/07/2021,20-24,Men,10993,150,0
11/07/2021,17/07/2021,20-24,Not Binary,426,0,0
11/07/2021,17/07/2021,20-24,Women,13169,157,0
11/07/2021,17/07/2021,25-29,Men,10632,122,0
11/07/2021,17/07/2021,25-29,Not Binary,413,0,0
11/07/2021,17/07/2021,25-29,Women,13217,149,0
11/07/2021,17/07/2021,30-34,Men,11943,118,0
11/07/2021,17/07/2021,30-34,Not Binary,457,0,0
11/07/2021,17/07/2021,30-34,Women,14476,151,0
11/07/2021,17/07/2021,35-39,Men,12238,142,0
11/07/2021,17/07/2021,35-39,Not Binary,414,0,0
11/07/2021,17/07/2021,35-39,Women,15015,206,0
11/07/2021,17/07/2021,40-44,Men,12418,151,0
11/07/2021,17/07/2021,40-44,Not Binary,363,0,0
11/07/2021,17/07/2021,40-44,Women,15228,205,0
11/07/2021,17/07/2021,45-49,Men,11954,140,0
11/07/2021,17/07/2021,45-49,Not Binary,315,0,0
11/07/2021,17/07/2021,45-49,Women,15070,178,0
11/07/2021,17/07/2021,50-54,Men,9731,88,0
11/07/2021,17/07/2021,50-54,Not Binary,271,0,0
11/07/2021,17/07/2021,50-54,Women,12911,116,0
11/07/2021,17/07/2021,55-59,Men,7861,102,0
11/07/2021,17/07/2021,55-59,Not Binary,228,0,0
11/07/2021,17/07/2021,55-59,Women,11333,114,0
11/07/2021,17/07/2021,60-64,Men,7079,91,0
11/07/2021,17/07/2021,60-64,Not Binary,211,0,0
11/07/2021,17/07/2021,60-64,Women,10456,120,0
11/07/2021,17/07/2021,65-69,Men,6246,97,0
11/07/2021,17/07/2021,65-69,Not Binary,152,0,0
11/07/2021,17/07/2021,65-69,Women,8489,90,0
11/07/2021,17/07/2021,70-74,Men,5285,77,0
11/07/2021,17/07/2021,70-74,Not Binary,152,0,0
11/07/2021,17/07/2021,70-74,Women,7226,76,0
11/07/2021,17/07/2021,75-79,Men,2863,51,0
11/07/2021,17/07/2021,75-79,Not Binary,87,0,0
11/07/2021,17/07/2021,75-79,Women,3867,45,0
11/07/2021,17/07/2021,80+,Men,4592,41,0
11/07/2021,17/07/2021,80+,Not Binary,88,0,0
11/07/2021,17/07/2021,80+,Women,9411,51,0
11/07/2021,17/07/2021,NULL,Men,2055,0,0
11/07/2021,17/07/2021,NULL,Not Binary,1167,0,0
11/07/2021,17/07/2021,NULL,Women,2067,0,0
18/07/2021,24/07/2021,0-19,Men,97202,1723,0
18/07/2021,24/07/2021,0-19,Not Binary,2989,53,0
18/07/2021,24/07/2021,0-19,Women,110379,1718,0
18/07/2021,24/07/2021,20-24,Men,13626,213,0
18/07/2021,24/07/2021,20-24,Not Binary,586,0,0
18/07/2021,24/07/2021,20-24,Women,17620,257,0
18/07/2021,24/07/2021,25-29,Men,14124,222,0
18/07/2021,24/07/2021,25-29,Not Binary,451,0,0
18/07/2021,24/07/2021,25-29,Women,18196,266,0
18/07/2021,24/07/2021,30-34,Men,15532,251,0
18/07/2021,24/07/2021,30-34,Not Binary,509,0,0
18/07/2021,24/07/2021,30-34,Women,18985,295,0
18/07/2021,24/07/2021,35-39,Men,15595,256,0
18/07/2021,24/07/2021,35-39,Not Binary,442,0,0
18/07/2021,24/07/2021,35-39,Women,19533,360,0
18/07/2021,24/07/2021,40-44,Men,15249,273,0
18/07/2021,24/07/2021,40-44,Not Binary,443,0,0
18/07/2021,24/07/2021,40-44,Women,19592,316,0
18/07/2021,24/07/2021,45-49,Men,14509,251,0
18/07/2021,24/07/2021,45-49,Not Binary,406,0,0
18/07/2021,24/07/2021,45-49,Women,18557,256,0
18/07/2021,24/07/2021,50-54,Men,11238,165,0
18/07/2021,24/07/2021,50-54,Not Binary,408,0,0
18/07/2021,24/07/2021,50-54,Women,15273,191,0
18/07/2021,24/07/2021,55-59,Men,9032,156,0
18/07/2021,24/07/2021,55-59,Not Binary,295,0,0
18/07/2021,24/07/2021,55-59,Women,12971,173,0
18/07/2021,24/07/2021,60-64,Men,8057,136,0
18/07/2021,24/07/2021,60-64,Not Binary,265,0,0
18/07/2021,24/07/2021,60-64,Women,12003,175,0
18/07/2021,24/07/2021,65-69,Men,7387,167,0
18/07/2021,24/07/2021,65-69,Not Binary,210,0,0
18/07/2021,24/07/2021,65-69,Women,9902,160,0
18/07/2021,24/07/2021,70-74,Men,5931,121,0
18/07/2021,24/07/2021,70-74,Not Binary,171,0,0
18/07/2021,24/07/2021,70-74,Women,8103,118,0
18/07/2021,24/07/2021,75-79,Men,3293,62,0
18/07/2021,24/07/2021,75-79,Not Binary,83,0,0
18/07/2021,24/07/2021,75-79,Women,4326,66,0
18/07/2021,24/07/2021,80+,Men,5067,92,0
18/07/2021,24/07/2021,80+,Not Binary,86,0,0
18/07/2021,24/07/2021,80+,Women,11076,109,0
18/07/2021,24/07/2021,NULL,Men,2495,17,0
18/07/2021,24/07/2021,NULL,Not Binary,1253,0,0
18/07/2021,24/07/2021,NULL,Women,2486,23,0
25/07/2021,31/07/2021,0-19,Men,119013,2796,0
25/07/2021,31/07/2021,0-19,Not Binary,3579,85,0
25/07/2021,31/07/2021,0-19,Women,134162,2775,0
25/07/2021,31/07/2021,20-24,Men,17973,368,0
25/07/2021,31/07/2021,20-24,Not Binary,701,19,0
25/07/2021,31/07/2021,20-24,Women,23727,468,0
25/07/2021,31/07/2021,25-29,Men,18099,394,0
25/07/2021,31/07/2021,25-29,Not Binary,459,0,0
25/07/2021,31/07/2021,25-29,Women,23405,475,0
25/07/2021,31/07/2021,30-34,Men,19646,395,0
25/07/2021,31/07/2021,30-34,Not Binary,525,0,0
25/07/2021,31/07/2021,30-34,Women,24418,532,0
25/07/2021,31/07/2021,35-39,Men,19550,477,0
25/07/2021,31/07/2021,35-39,Not Binary,491,0,0
25/07/2021,31/07/2021,35-39,Women,24379,599,0
25/07/2021,31/07/2021,40-44,Men,18487,414,0
25/07/2021,31/07/2021,40-44,Not Binary,486,0,0
25/07/2021,31/07/2021,40-44,Women,23389,529,0
25/07/2021,31/07/2021,45-49,Men,17035,398,0
25/07/2021,31/07/2021,45-49,Not Binary,498,0,0
25/07/2021,31/07/2021,45-49,Women,21988,449,0
25/07/2021,31/07/2021,50-54,Men,13405,304,0
25/07/2021,31/07/2021,50-54,Not Binary,372,0,0
25/07/2021,31/07/2021,50-54,Women,18451,371,0
25/07/2021,31/07/2021,55-59,Men,10688,221,0
25/07/2021,31/07/2021,55-59,Not Binary,285,0,0
25/07/2021,31/07/2021,55-59,Women,15470,303,0
25/07/2021,31/07/2021,60-64,Men,9299,288,0
25/07/2021,31/07/2021,60-64,Not Binary,249,0,0
25/07/2021,31/07/2021,60-64,Women,14101,314,0
25/07/2021,31/07/2021,65-69,Men,8263,248,0
25/07/2021,31/07/2021,65-69,Not Binary,199,0,0
25/07/2021,31/07/2021,65-69,Women,11166,271,0
25/07/2021,31/07/2021,70-74,Men,6855,215,0
25/07/2021,31/07/2021,70-74,Not Binary,172,0,0
25/07/2021,31/07/2021,70-74,Women,9279,236,0
25/07/2021,31/07/2021,75-79,Men,3714,135,0
25/07/2021,31/07/2021,75-79,Not Binary,100,0,0
25/07/2021,31/07/2021,75-79,Women,4981,133,0
25/07/2021,31/07/2021,80+,Men,5966,173,0
25/07/2021,31/07/2021,80+,Not Binary,86,0,0
25/07/2021,31/07/2021,80+,Women,13074,243,0
25/07/2021,31/07/2021,NULL,Men,3031,26,0
25/07/2021,31/07/2021,NULL,Not Binary,1009,0,0
25/07/2021,31/07/2021,NULL,Women,3243,38,0
01/08/2021,07/08/2021,0-19,Men,118314,4257,0
01/08/2021,07/08/2021,0-19,Not Binary,3869,119,0
01/08/2021,07/08/2021,0-19,Women,131228,4728,0
01/08/2021,07/08/2021,20-24,Men,21387,630,0
01/08/2021,07/08/2021,20-24,Not Binary,822,32,0
01/08/2021,07/08/2021,20-24,Women,29048,852,0
01/08/2021,07/08/2021,25-29,Men,20501,646,0
01/08/2021,07/08/2021,25-29,Not Binary,490,0,0
01/08/2021,07/08/2021,25-29,Women,27822,825,0
01/08/2021,07/08/2021,30-34,Men,21654,606,0
01/08/2021,07/08/2021,30-34,Not Binary,544,0,0
01/08/2021,07/08/2021,30-34,Women,28404,847,0
01/08/2021,07/08/2021,35-39,Men,21815,672,0
01/08/2021,07/08/2021,35-39,Not Binary,475,0,0
01/08/2021,07/08/2021,35-39,Women,28015,906,0
01/08/2021,07/08/2021,40-44,Men,20609,692,0
01/08/2021,07/08/2021,40-44,Not Binary,496,0,0
01/08/2021,07/08/2021,40-44,Women,27460,900,0
01/08/2021,07/08/2021,45-49,Men,19388,655,0
01/08/2021,07/08/2021,45-49,Not Binary,431,0,0
01/08/2021,07/08/2021,45-49,Women,25288,708,0
01/08/2021,07/08/2021,50-54,Men,15290,488,0
01/08/2021,07/08/2021,50-54,Not Binary,354,0,0
01/08/2021,07/08/2021,50-54,Women,20917,556,0
01/08/2021,07/08/2021,55-59,Men,11876,419,0
01/08/2021,07/08/2021,55-59,Not Binary,303,0,0
01/08/2021,07/08/2021,55-59,Women,17747,527,0
01/08/2021,07/08/2021,60-64,Men,10785,382,0
01/08/2021,07/08/2021,60-64,Not Binary,243,0,0
01/08/2021,07/08/2021,60-64,Women,16057,459,0
01/08/2021,07/08/2021,65-69,Men,9388,375,0
01/08/2021,07/08/2021,65-69,Not Binary,220,0,0
01/08/2021,07/08/2021,65-69,Women,12623,399,0
01/08/2021,07/08/2021,70-74,Men,7730,292,0
01/08/2021,07/08/2021,70-74,Not Binary,163,0,0
01/08/2021,07/08/2021,70-74,Women,10151,364,0
01/08/2021,07/08/2021,75-79,Men,4235,167,0
01/08/2021,07/08/2021,75-79,Not Binary,98,0,0
01/08/2021,07/08/2021,75-79,Women,5871,202,0
01/08/2021,07/08/2021,80+,Men,7534,263,17
01/08/2021,07/08/2021,80+,Not Binary,94,0,0
01/08/2021,07/08/2021,80+,Women,16129,381,26
01/08/2021,07/08/2021,NULL,Men,2931,37,0
01/08/2021,07/08/2021,NULL,Not Binary,1174,0,0
01/08/2021,07/08/2021,NULL,Women,2911,42,0
08/08/2021,14/08/2021,0-19,Men,135726,6415,0
08/08/2021,14/08/2021,0-19,Not Binary,3710,192,0
08/08/2021,14/08/2021,0-19,Women,150166,7482,0
08/08/2021,14/08/2021,20-24,Men,26260,1043,0
08/08/2021,14/08/2021,20-24,Not Binary,1036,44,0
08/08/2021,14/08/2021,20-24,Women,35121,1453,0
08/08/2021,14/08/2021,25-29,Men,25169,1253,0
08/08/2021,14/08/2021,25-29,Not Binary,613,21,0
08/08/2021,14/08/2021,25-29,Women,32314,1425,0
08/08/2021,14/08/2021,30-34,Men,25728,1178,0
08/08/2021,14/08/2021,30-34,Not Binary,649,22,0
08/08/2021,14/08/2021,30-34,Women,32889,1519,0
08/08/2021,14/08/2021,35-39,Men,26567,1148,0
08/08/2021,14/08/2021,35-39,Not Binary,549,0,0
08/08/2021,14/08/2021,35-39,Women,33340,1530,0
08/08/2021,14/08/2021,40-44,Men,24718,1152,0
08/08/2021,14/08/2021,40-44,Not Binary,572,17,0
08/08/2021,14/08/2021,40-44,Women,32396,1453,0
08/08/2021,14/08/2021,45-49,Men,22359,957,0
08/08/2021,14/08/2021,45-49,Not Binary,481,0,0
08/08/2021,14/08/2021,45-49,Women,29736,1210,0
08/08/2021,14/08/2021,50-54,Men,17627,825,0
08/08/2021,14/08/2021,50-54,Not Binary,380,0,0
08/08/2021,14/08/2021,50-54,Women,24951,1000,0
08/08/2021,14/08/2021,55-59,Men,14407,707,0
08/08/2021,14/08/2021,55-59,Not Binary,335,0,0
08/08/2021,14/08/2021,55-59,Women,20876,881,0
08/08/2021,14/08/2021,60-64,Men,11975,587,0
08/08/2021,14/08/2021,60-64,Not Binary,286,0,0
08/08/2021,14/08/2021,60-64,Women,18050,744,0
08/08/2021,14/08/2021,65-69,Men,10489,557,0
08/08/2021,14/08/2021,65-69,Not Binary,243,0,0
08/08/2021,14/08/2021,65-69,Women,14071,640,0
08/08/2021,14/08/2021,70-74,Men,8461,459,0
08/08/2021,14/08/2021,70-74,Not Binary,205,0,0
08/08/2021,14/08/2021,70-74,Women,11331,523,0
08/08/2021,14/08/2021,75-79,Men,4673,285,0
08/08/2021,14/08/2021,75-79,Not Binary,115,0,0
08/08/2021,14/08/2021,75-79,Women,6481,272,0
08/08/2021,14/08/2021,80+,Men,8257,391,41
08/08/2021,14/08/2021,80+,Not Binary,83,0,0
08/08/2021,14/08/2021,80+,Women,18132,465,32
08/08/2021,14/08/2021,NULL,Men,2661,48,0
08/08/2021,14/08/2021,NULL,Not Binary,1025,15,0
08/08/2021,14/08/2021,NULL,Women,2923,60,0
15/08/2021,21/08/2021,0-19,Men,178476,10402,0
15/08/2021,21/08/2021,0-19,Not Binary,4358,323,0
15/08/2021,21/08/2021,0-19,Women,190230,9858,0
15/08/2021,21/08/2021,20-24,Men,26576,1665,0
15/08/2021,21/08/2021,20-24,Not Binary,933,71,0
15/08/2021,21/08/2021,20-24,Women,36098,2172,0
15/08/2021,21/08/2021,25-29,Men,25351,1648,0
15/08/2021,21/08/2021,25-29,Not Binary,708,30,0
15/08/2021,21/08/2021,25-29,Women,33055,2020,0
15/08/2021,21/08/2021,30-34,Men,25931,1603,0
15/08/2021,21/08/2021,30-34,Not Binary,713,36,0
15/08/2021,21/08/2021,30-34,Women,33836,2092,0
15/08/2021,21/08/2021,35-39,Men,26999,1674,0
15/08/2021,21/08/2021,35-39,Not Binary,629,38,0
15/08/2021,21/08/2021,35-39,Women,34743,2154,0
15/08/2021,21/08/2021,40-44,Men,24888,1460,0
15/08/2021,21/08/2021,40-44,Not Binary,591,29,0
15/08/2021,21/08/2021,40-44,Women,33508,1908,0
15/08/2021,21/08/2021,45-49,Men,22965,1298,0
15/08/2021,21/08/2021,45-49,Not Binary,537,22,0
15/08/2021,21/08/2021,45-49,Women,31221,1600,0
15/08/2021,21/08/2021,50-54,Men,17419,1020,0
15/08/2021,21/08/2021,50-54,Not Binary,400,25,0
15/08/2021,21/08/2021,50-54,Women,24809,1234,0
15/08/2021,21/08/2021,55-59,Men,14020,857,0
15/08/2021,21/08/2021,55-59,Not Binary,375,19,0
15/08/2021,21/08/2021,55-59,Women,20923,1007,0
15/08/2021,21/08/2021,60-64,Men,12108,597,0
15/08/2021,21/08/2021,60-64,Not Binary,320,0,0
15/08/2021,21/08/2021,60-64,Women,18461,747,0
15/08/2021,21/08/2021,65-69,Men,10297,535,0
15/08/2021,21/08/2021,65-69,Not Binary,264,0,0
15/08/2021,21/08/2021,65-69,Women,14078,602,0
15/08/2021,21/08/2021,70-74,Men,8551,388,0
15/08/2021,21/08/2021,70-74,Not Binary,260,0,0
15/08/2021,21/08/2021,70-74,Women,11413,463,0
15/08/2021,21/08/2021,75-79,Men,4718,221,16
15/08/2021,21/08/2021,75-79,Not Binary,126,0,0
15/08/2021,21/08/2021,75-79,Women,6757,253,0
15/08/2021,21/08/2021,80+,Men,8628,365,40
15/08/2021,21/08/2021,80+,Not Binary,137,0,0
15/08/2021,21/08/2021,80+,Women,18988,461,53
15/08/2021,21/08/2021,NULL,Men,2838,78,0
15/08/2021,21/08/2021,NULL,Not Binary,925,0,0
15/08/2021,21/08/2021,NULL,Women,3064,108,0
22/08/2021,28/08/2021,0-19,Men,190269,13407,0
22/08/2021,28/08/2021,0-19,Not Binary,4893,392,0
22/08/2021,28/08/2021,0-19,Women,200070,12734,0
22/08/2021,28/08/2021,20-24,Men,29200,2150,0
22/08/2021,28/08/2021,20-24,Not Binary,1013,64,0
22/08/2021,28/08/2021,20-24,Women,38901,2804,0
22/08/2021,28/08/2021,25-29,Men,26921,2226,0
22/08/2021,28/08/2021,25-29,Not Binary,719,39,0
22/08/2021,28/08/2021,25-29,Women,34677,2623,0
22/08/2021,28/08/2021,30-34,Men,26187,2043,0
22/08/2021,28/08/2021,30-34,Not Binary,713,47,0
22/08/2021,28/08/2021,30-34,Women,33444,2516,0
22/08/2021,28/08/2021,35-39,Men,25653,1977,0
22/08/2021,28/08/2021,35-39,Not Binary,631,44,0
22/08/2021,28/08/2021,35-39,Women,33732,2567,0
22/08/2021,28/08/2021,40-44,Men,23993,1746,0
22/08/2021,28/08/2021,40-44,Not Binary,575,29,0
22/08/2021,28/08/2021,40-44,Women,32320,2117,0
22/08/2021,28/08/2021,45-49,Men,22118,1526,0
22/08/2021,28/08/2021,45-49,Not Binary,552,33,0
22/08/2021,28/08/2021,45-49,Women,30419,1798,0
22/08/2021,28/08/2021,50-54,Men,17059,1060,0
22/08/2021,28/08/2021,50-54,Not Binary,426,18,0
22/08/2021,28/08/2021,50-54,Women,24263,1282,0
22/08/2021,28/08/2021,55-59,Men,13768,851,0
22/08/2021,28/08/2021,55-59,Not Binary,388,0,0
22/08/2021,28/08/2021,55-59,Women,20399,1033,0
22/08/2021,28/08/2021,60-64,Men,12094,568,0
22/08/2021,28/08/2021,60-64,Not Binary,356,18,0
22/08/2021,28/08/2021,60-64,Women,17677,641,0
22/08/2021,28/08/2021,65-69,Men,10080,414,0
22/08/2021,28/08/2021,65-69,Not Binary,289,0,0
22/08/2021,28/08/2021,65-69,Women,13640,439,0
22/08/2021,28/08/2021,70-74,Men,8233,282,18
22/08/2021,28/08/2021,70-74,Not Binary,235,0,0
22/08/2021,28/08/2021,70-74,Women,10977,339,0
22/08/2021,28/08/2021,75-79,Men,4656,156,0
22/08/2021,28/08/2021,75-79,Not Binary,134,0,0
22/08/2021,28/08/2021,75-79,Women,6581,204,0
22/08/2021,28/08/2021,80+,Men,8288,253,47
22/08/2021,28/08/2021,80+,Not Binary,123,0,0
22/08/2021,28/08/2021,80+,Women,18536,379,58
22/08/2021,28/08/2021,NULL,Men,2622,74,0
22/08/2021,28/08/2021,NULL,Not Binary,997,16,0
22/08/2021,28/08/2021,NULL,Women,2967,103,0
29/08/2021,04/09/2021,0-19,Men,165392,15372,0
29/08/2021,04/09/2021,0-19,Not Binary,5300,535,0
29/08/2021,04/09/2021,0-19,Women,186094,17049,0
29/08/2021,04/09/2021,20-24,Men,29772,2210,0
29/08/2021,04/09/2021,20-24,Not Binary,1184,90,0
29/08/2021,04/09/2021,20-24,Women,40272,3015,0
29/08/2021,04/09/2021,25-29,Men,28303,2145,0
29/08/2021,04/09/2021,25-29,Not Binary,844,39,0
29/08/2021,04/09/2021,25-29,Women,37022,2725,0
29/08/2021,04/09/2021,30-34,Men,27453,2033,0
29/08/2021,04/09/2021,30-34,Not Binary,948,52,0
29/08/2021,04/09/2021,30-34,Women,35633,2735,0
29/08/2021,04/09/2021,35-39,Men,26334,1918,0
29/08/2021,04/09/2021,35-39,Not Binary,739,45,0
29/08/2021,04/09/2021,35-39,Women,34534,2710,0
29/08/2021,04/09/2021,40-44,Men,23571,1642,0
29/08/2021,04/09/2021,40-44,Not Binary,587,37,0
29/08/2021,04/09/2021,40-44,Women,32268,2190,0
29/08/2021,04/09/2021,45-49,Men,21752,1314,0
29/08/2021,04/09/2021,45-49,Not Binary,539,25,0
29/08/2021,04/09/2021,45-49,Women,30165,1720,0
29/08/2021,04/09/2021,50-54,Men,16850,765,0
29/08/2021,04/09/2021,50-54,Not Binary,386,23,0
29/08/2021,04/09/2021,50-54,Women,24687,1053,0
29/08/2021,04/09/2021,55-59,Men,13620,574,0
29/08/2021,04/09/2021,55-59,Not Binary,359,0,0
29/08/2021,04/09/2021,55-59,Women,20257,792,0
29/08/2021,04/09/2021,60-64,Men,11787,414,0
29/08/2021,04/09/2021,60-64,Not Binary,377,0,0
29/08/2021,04/09/2021,60-64,Women,17610,554,0
29/08/2021,04/09/2021,65-69,Men,9980,300,0
29/08/2021,04/09/2021,65-69,Not Binary,313,0,0
29/08/2021,04/09/2021,65-69,Women,13503,376,0
29/08/2021,04/09/2021,70-74,Men,8062,193,17
29/08/2021,04/09/2021,70-74,Not Binary,294,0,0
29/08/2021,04/09/2021,70-74,Women,10795,290,17
29/08/2021,04/09/2021,75-79,Men,4344,121,17
29/08/2021,04/09/2021,75-79,Not Binary,176,0,0
29/08/2021,04/09/2021,75-79,Women,6117,161,0
29/08/2021,04/09/2021,80+,Men,7061,210,53
29/08/2021,04/09/2021,80+,Not Binary,152,0,0
29/08/2021,04/09/2021,80+,Women,15179,316,47
29/08/2021,04/09/2021,NULL,Men,2990,77,0
29/08/2021,04/09/2021,NULL,Not Binary,1103,25,0
29/08/2021,04/09/2021,NULL,Women,3261,126,0
05/09/2021,11/09/2021,0-19,Men,216051,13730,0
05/09/2021,11/09/2021,0-19,Not Binary,5526,598,0
05/09/2021,11/09/2021,0-19,Women,233719,15625,0
05/09/2021,11/09/2021,20-24,Men,21172,1694,0
05/09/2021,11/09/2021,20-24,Not Binary,841,76,0
